DeliveryID,OrderID,CustomerName,DeliveryDate,DriverID,RestaurantID,DeliveryStatus,PaymentMethod,DeliveryAddress,CustomerPhone
8717,4892,Sarah Smith,2046-11-12,88,37,Cancelled,Cash,Address_605,3737949693
8718,9497,William Moore,2046-11-13,20,46,Cancelled,Credit Card,Address_599,4640928191
8719,4773,William Jones,2046-11-14,29,18,Delivered,Credit Card,Address_267,6250985344
8720,4043,Michael Doe,2046-11-15,12,9,Pending,Credit Card,Address_784,0903319138
8721,9290,Emily Brown,2046-11-16,3,47,Delivered,Cash,Address_238,2200756281
8722,9804,Daniel Moore,2046-11-17,45,35,Pending,Credit Card,Address_817,3075655437
8723,9913,Olivia Davis,2046-11-18,71,31,Delivered,Cash,Address_361,6936584767
8724,9938,William Brown,2046-11-19,9,30,Cancelled,Online Payment,Address_568,1196508189
8725,3240,Emily Jones,2046-11-20,61,23,Delivered,Online Payment,Address_184,9726871226
8726,8044,Emma Moore,2046-11-21,72,50,Delivered,Credit Card,Address_465,0707020799
8727,1104,Olivia Doe,2046-11-22,35,16,Pending,Online Payment,Address_969,4975332383
8728,6121,Olivia Johnson,2046-11-23,99,14,Cancelled,Online Payment,Address_542,7022329359
8729,8442,Sarah Johnson,2046-11-24,85,33,Cancelled,Credit Card,Address_938,0309442455
8730,3275,Jane Taylor,2046-11-25,77,35,Pending,Credit Card,Address_319,0420161491
8731,9143,John Davis,2046-11-26,35,9,Cancelled,Online Payment,Address_748,5959635766
8732,5998,Jane Moore,2046-11-27,45,5,Delivered,Credit Card,Address_443,4959461019
8733,4190,Emily Wilson,2046-11-28,31,45,Cancelled,Online Payment,Address_679,4208399471
8734,8002,David Taylor,2046-11-29,92,20,Delivered,Cash,Address_683,6599139892
8735,7561,Jane Wilson,2046-11-30,9,18,Cancelled,Online Payment,Address_156,0956081160
8736,3579,John Moore,2046-12-01,79,7,Pending,Credit Card,Address_718,5773084180
8737,9620,Olivia Johnson,2046-12-02,34,40,Delivered,Online Payment,Address_901,6840673417
8738,5283,William Wilson,2046-12-03,37,30,Pending,Cash,Address_205,7793393827
8739,3484,John Moore,2046-12-04,26,13,Cancelled,Online Payment,Address_70,1124546196
8740,2317,David Taylor,2046-12-05,10,24,Cancelled,Credit Card,Address_573,8523972468
8741,7312,Jane Johnson,2046-12-06,21,26,Pending,Credit Card,Address_879,2641733815
8742,2800,Jane Smith,2046-12-07,52,48,Pending,Online Payment,Address_622,8922323252
8743,1518,Emily Miller,2046-12-08,72,37,Delivered,Online Payment,Address_930,5948571099
8744,3661,Olivia Johnson,2046-12-09,98,2,Cancelled,Online Payment,Address_729,3872345438
8745,2624,Jane Doe,2046-12-10,93,3,Cancelled,Online Payment,Address_768,3429772207
8746,3949,Emily Taylor,2046-12-11,83,3,Delivered,Credit Card,Address_309,3546620271
8747,6189,David Wilson,2046-12-12,75,12,Cancelled,Online Payment,Address_936,7694539883
8748,8224,Olivia Wilson,2046-12-13,12,30,Pending,Online Payment,Address_611,0563746661
8749,5423,Michael Jones,2046-12-14,81,36,Delivered,Online Payment,Address_453,4010595939
8750,9912,John Johnson,2046-12-15,83,48,Pending,Cash,Address_289,6986180587
8751,1304,Jane Smith,2046-12-16,92,1,Delivered,Credit Card,Address_657,9474718273
8752,1394,Jane Miller,2046-12-17,5,26,Pending,Online Payment,Address_52,1363397950
8753,6715,David Jones,2046-12-18,58,8,Delivered,Cash,Address_815,7175770874
8754,5659,Daniel Taylor,2046-12-19,76,38,Delivered,Online Payment,Address_91,2135455465
8755,9222,William Miller,2046-12-20,47,38,Delivered,Credit Card,Address_642,8709373284
8756,5889,Daniel Taylor,2046-12-21,81,9,Delivered,Credit Card,Address_940,9850756300
8757,7549,Emma Davis,2046-12-22,87,50,Pending,Online Payment,Address_967,7771191460
8758,5257,John Davis,2046-12-23,41,39,Delivered,Credit Card,Address_587,7472546695
8759,3740,Sarah Taylor,2046-12-24,23,6,Cancelled,Cash,Address_187,2848029407
8760,9579,Emily Davis,2046-12-25,4,2,Cancelled,Online Payment,Address_87,7249858172
8761,7613,Sarah Wilson,2046-12-26,67,4,Delivered,Online Payment,Address_762,0091723901
8762,1179,Daniel Davis,2046-12-27,97,8,Cancelled,Credit Card,Address_938,1298037296
8763,1938,William Moore,2046-12-28,41,18,Cancelled,Cash,Address_145,5475334446
8764,8718,David Taylor,2046-12-29,42,40,Pending,Online Payment,Address_878,2666699559
8765,2514,Daniel Brown,2046-12-30,52,8,Cancelled,Cash,Address_200,8546286288
8766,9132,Emily Brown,2046-12-31,48,35,Pending,Cash,Address_554,1875869419
8767,5583,Michael Smith,2047-01-01,76,42,Delivered,Credit Card,Address_595,9802468145
8768,9610,Olivia Jones,2047-01-02,76,44,Delivered,Cash,Address_487,5599308031
8769,9636,David Davis,2047-01-03,36,26,Delivered,Credit Card,Address_762,2945735555
8770,2776,John Davis,2047-01-04,57,32,Delivered,Online Payment,Address_546,4039027579
8771,4892,Michael Moore,2047-01-05,29,39,Cancelled,Online Payment,Address_140,1936286768
8772,8075,Michael Brown,2047-01-06,36,22,Pending,Online Payment,Address_706,1514195991
8773,8350,John Johnson,2047-01-07,35,45,Cancelled,Online Payment,Address_573,1346395350
8774,6106,Daniel Davis,2047-01-08,64,24,Pending,Online Payment,Address_350,8938109052
8775,1893,William Moore,2047-01-09,23,27,Cancelled,Online Payment,Address_866,7712880526
8776,2887,David Smith,2047-01-10,5,12,Pending,Cash,Address_420,8571183518
8777,3578,David Jones,2047-01-11,85,33,Delivered,Online Payment,Address_504,4312542304
8778,7066,Emma Davis,2047-01-12,89,36,Cancelled,Cash,Address_545,8138182811
8779,5223,Sarah Jones,2047-01-13,58,40,Pending,Credit Card,Address_730,6166213645
8780,6329,Olivia Taylor,2047-01-14,2,6,Delivered,Online Payment,Address_493,5582543203
8781,9650,Emily Davis,2047-01-15,25,26,Delivered,Online Payment,Address_161,9397956655
8782,5520,Olivia Miller,2047-01-16,15,32,Cancelled,Credit Card,Address_473,7073972194
8783,4166,Sarah Davis,2047-01-17,42,5,Cancelled,Online Payment,Address_451,3054570144
8784,9882,David Johnson,2047-01-18,18,49,Delivered,Cash,Address_364,3154396519
8785,4983,Emily Jones,2047-01-19,44,15,Pending,Cash,Address_736,5317032123
8786,6922,William Miller,2047-01-20,8,31,Pending,Credit Card,Address_813,4381655809
8787,9522,Emma Davis,2047-01-21,51,47,Cancelled,Cash,Address_363,2503406676
8788,4161,Sarah Brown,2047-01-22,85,38,Pending,Cash,Address_116,4964055434
8789,2238,Olivia Miller,2047-01-23,27,44,Delivered,Online Payment,Address_515,7131323503
8790,3476,Jane Smith,2047-01-24,36,42,Delivered,Cash,Address_355,6870861423
8791,7623,Sarah Brown,2047-01-25,13,33,Cancelled,Online Payment,Address_745,4218495196
8792,2490,Emily Moore,2047-01-26,3,12,Pending,Cash,Address_801,4921930605
8793,3191,Emma Jones,2047-01-27,15,9,Cancelled,Cash,Address_292,2357128817
8794,3995,Jane Brown,2047-01-28,5,17,Cancelled,Online Payment,Address_917,5763157934
8795,2806,Emily Doe,2047-01-29,84,50,Delivered,Online Payment,Address_900,8162139110
8796,8248,Michael Smith,2047-01-30,64,10,Cancelled,Online Payment,Address_206,3280066979
8797,9815,Michael Jones,2047-01-31,98,28,Cancelled,Credit Card,Address_23,1271401265
8798,1436,Michael Jones,2047-02-01,14,42,Pending,Credit Card,Address_245,6049141721
8799,4511,Sarah Brown,2047-02-02,94,35,Pending,Credit Card,Address_384,1501135888
8800,8351,Jane Johnson,2047-02-03,43,18,Pending,Online Payment,Address_636,3326246396
8801,5954,Daniel Brown,2047-02-04,62,14,Pending,Cash,Address_386,6743819520
8802,5520,Emma Jones,2047-02-05,86,1,Delivered,Credit Card,Address_423,2200364055
8803,6913,Daniel Jones,2047-02-06,87,31,Pending,Online Payment,Address_4,8866643743
8804,2927,Olivia Wilson,2047-02-07,7,6,Cancelled,Cash,Address_785,3134992187
8805,7879,Jane Brown,2047-02-08,96,47,Delivered,Online Payment,Address_751,6719525526
8806,4486,Emma Moore,2047-02-09,9,27,Delivered,Online Payment,Address_319,4077616978
8807,3663,Jane Taylor,2047-02-10,28,16,Pending,Online Payment,Address_561,7009962340
8808,1725,Emma Davis,2047-02-11,78,7,Pending,Credit Card,Address_936,4082689199
8809,8752,Daniel Smith,2047-02-12,95,15,Delivered,Cash,Address_169,4658554146
8810,4300,Emily Smith,2047-02-13,2,11,Pending,Credit Card,Address_862,9524132931
8811,9438,Emily Wilson,2047-02-14,61,4,Delivered,Cash,Address_300,1494115147
8812,6976,John Jones,2047-02-15,1,35,Delivered,Online Payment,Address_480,5990201520
8813,5722,Sarah Wilson,2047-02-16,61,29,Pending,Cash,Address_716,0930742520
8814,5413,John Wilson,2047-02-17,3,36,Delivered,Credit Card,Address_231,4086228811
8815,9899,Jane Jones,2047-02-18,60,47,Pending,Credit Card,Address_722,3460262536
8816,3304,David Johnson,2047-02-19,87,30,Pending,Credit Card,Address_511,3958446636
8817,7655,Michael Smith,2047-02-20,88,38,Cancelled,Cash,Address_108,6860096838
8818,4129,John Johnson,2047-02-21,20,4,Pending,Online Payment,Address_486,8637869922
8819,4558,Emma Wilson,2047-02-22,76,15,Delivered,Cash,Address_479,4774523687
8820,4254,Emma Doe,2047-02-23,61,24,Cancelled,Cash,Address_218,2503874159
8821,2458,Emily Taylor,2047-02-24,9,3,Pending,Cash,Address_520,4956109910
8822,7587,Olivia Davis,2047-02-25,6,39,Delivered,Online Payment,Address_638,4099375185
8823,4839,Michael Jones,2047-02-26,60,35,Pending,Cash,Address_617,9964176687
8824,1299,John Brown,2047-02-27,58,27,Pending,Cash,Address_359,7282192889
8825,3194,William Doe,2047-02-28,87,12,Pending,Cash,Address_971,3465264679
8826,6694,Emma Smith,2047-03-01,67,9,Cancelled,Online Payment,Address_994,8845605747
8827,3539,Olivia Smith,2047-03-02,63,30,Pending,Credit Card,Address_892,2729060327
8828,4404,Sarah Miller,2047-03-03,69,11,Cancelled,Online Payment,Address_336,6591324518
8829,8837,John Johnson,2047-03-04,77,13,Cancelled,Cash,Address_344,4237235972
8830,1514,Michael Davis,2047-03-05,92,7,Pending,Cash,Address_433,0578049232
8831,6462,Emma Wilson,2047-03-06,53,30,Cancelled,Credit Card,Address_714,3663499704
8832,3853,William Brown,2047-03-07,52,11,Pending,Credit Card,Address_850,7084288881
8833,8849,Emma Jones,2047-03-08,96,8,Cancelled,Cash,Address_744,0729935181
8834,4916,William Davis,2047-03-09,42,42,Cancelled,Credit Card,Address_830,7599819508
8835,1430,Michael Brown,2047-03-10,62,6,Cancelled,Cash,Address_966,8419738664
8836,1686,Michael Davis,2047-03-11,99,5,Pending,Credit Card,Address_704,3347722816
8837,8999,Daniel Taylor,2047-03-12,87,37,Pending,Credit Card,Address_762,0184367112
8838,8800,Daniel Johnson,2047-03-13,23,37,Delivered,Credit Card,Address_782,3570226393
8839,7982,Michael Moore,2047-03-14,18,19,Delivered,Credit Card,Address_182,5594210275
8840,7625,John Johnson,2047-03-15,1,41,Cancelled,Credit Card,Address_58,5223123213
8841,4419,Jane Taylor,2047-03-16,41,46,Delivered,Credit Card,Address_696,0815056036
8842,8526,Sarah Johnson,2047-03-17,8,6,Cancelled,Credit Card,Address_560,1858875637
8843,3329,Michael Miller,2047-03-18,91,2,Delivered,Online Payment,Address_692,1708407340
8844,4291,Emma Miller,2047-03-19,83,17,Cancelled,Cash,Address_875,9450995183
8845,4199,Sarah Doe,2047-03-20,80,41,Cancelled,Online Payment,Address_202,2562943745
8846,6637,Emily Doe,2047-03-21,52,33,Delivered,Online Payment,Address_711,9317895232
8847,9344,Emma Brown,2047-03-22,91,37,Delivered,Cash,Address_813,9709766475
8848,9577,John Davis,2047-03-23,9,13,Cancelled,Online Payment,Address_547,6007756590
8849,6894,William Taylor,2047-03-24,79,11,Pending,Online Payment,Address_954,0371423148
8850,7543,Michael Jones,2047-03-25,31,32,Delivered,Online Payment,Address_422,6814388025
8851,5556,Michael Miller,2047-03-26,24,9,Delivered,Online Payment,Address_991,0368333788
8852,1639,Jane Moore,2047-03-27,80,48,Cancelled,Cash,Address_55,9191946384
8853,5543,Michael Moore,2047-03-28,94,46,Pending,Credit Card,Address_265,1668150699
8854,3126,John Miller,2047-03-29,49,13,Pending,Online Payment,Address_121,3234054152
8855,1978,Michael Taylor,2047-03-30,46,28,Pending,Credit Card,Address_132,3725394303
8856,3583,Emma Johnson,2047-03-31,15,29,Cancelled,Credit Card,Address_246,2268218210
8857,4840,Emma Moore,2047-04-01,5,27,Delivered,Credit Card,Address_270,1340420373
8858,9386,Jane Taylor,2047-04-02,51,7,Delivered,Online Payment,Address_914,8173587596
8859,1676,Emma Wilson,2047-04-03,94,24,Cancelled,Cash,Address_280,5589754838
8860,3079,Emily Johnson,2047-04-04,88,3,Delivered,Cash,Address_481,3085160667
8861,6670,David Brown,2047-04-05,98,14,Delivered,Cash,Address_939,0551486526
8862,5521,Olivia Davis,2047-04-06,8,41,Cancelled,Cash,Address_434,1059569046
8863,4033,Emma Jones,2047-04-07,47,18,Delivered,Online Payment,Address_344,3081886582
8864,8795,Daniel Taylor,2047-04-08,41,16,Cancelled,Cash,Address_980,2529371630
8865,8664,Michael Davis,2047-04-09,26,47,Cancelled,Online Payment,Address_69,1875197125
8866,2218,Sarah Jones,2047-04-10,71,46,Cancelled,Cash,Address_860,4978482224
8867,3413,Jane Davis,2047-04-11,89,48,Cancelled,Credit Card,Address_355,2286139060
8868,4692,Sarah Johnson,2047-04-12,46,23,Pending,Credit Card,Address_853,1144239551
8869,6406,Sarah Doe,2047-04-13,3,49,Delivered,Online Payment,Address_213,9949181761
8870,2611,David Johnson,2047-04-14,14,23,Cancelled,Online Payment,Address_268,7816218505
8871,9843,Emily Brown,2047-04-15,20,7,Pending,Cash,Address_44,7551349863
8872,7446,Daniel Doe,2047-04-16,92,15,Pending,Credit Card,Address_922,9198593952
8873,4947,Sarah Jones,2047-04-17,56,5,Delivered,Online Payment,Address_875,1617879986
8874,8960,Daniel Taylor,2047-04-18,74,41,Cancelled,Cash,Address_735,1255577513
8875,9116,Michael Taylor,2047-04-19,53,31,Cancelled,Cash,Address_455,0066807313
8876,4609,David Johnson,2047-04-20,60,1,Delivered,Cash,Address_111,5357691695
8877,6502,William Johnson,2047-04-21,75,2,Cancelled,Online Payment,Address_238,0289207484
8878,9075,John Wilson,2047-04-22,37,14,Cancelled,Credit Card,Address_869,5636005428
8879,8502,Emma Brown,2047-04-23,91,48,Delivered,Cash,Address_792,6238516745
8880,6561,Daniel Wilson,2047-04-24,61,29,Cancelled,Online Payment,Address_561,6153485708
8881,6928,John Doe,2047-04-25,29,13,Pending,Online Payment,Address_774,4564561276
8882,6125,John Wilson,2047-04-26,57,46,Pending,Cash,Address_129,5941388829
8883,8142,Daniel Doe,2047-04-27,76,44,Delivered,Cash,Address_718,8437811837
8884,7588,Olivia Jones,2047-04-28,26,16,Pending,Cash,Address_892,3974127036
8885,4865,Olivia Jones,2047-04-29,91,11,Cancelled,Online Payment,Address_593,3345781727
8886,9495,David Smith,2047-04-30,67,11,Delivered,Credit Card,Address_744,2782916864
8887,5163,John Moore,2047-05-01,11,32,Delivered,Credit Card,Address_698,1968094257
8888,2922,Emma Johnson,2047-05-02,61,33,Pending,Online Payment,Address_562,5295558495
8889,8125,William Miller,2047-05-03,46,12,Cancelled,Cash,Address_258,5941991506
8890,8347,John Taylor,2047-05-04,71,13,Delivered,Credit Card,Address_110,8974840418
8891,1645,Sarah Davis,2047-05-05,50,35,Pending,Cash,Address_549,7490203778
8892,4087,Daniel Doe,2047-05-06,39,13,Cancelled,Credit Card,Address_334,1779540197
8893,3469,Michael Miller,2047-05-07,40,27,Cancelled,Cash,Address_53,8635821914
8894,1419,Michael Davis,2047-05-08,51,8,Pending,Online Payment,Address_46,7556189659
8895,4444,Sarah Moore,2047-05-09,69,4,Delivered,Credit Card,Address_12,5736887930
8896,6686,Olivia Taylor,2047-05-10,80,18,Pending,Cash,Address_872,0657466992
8897,8465,Jane Moore,2047-05-11,79,39,Pending,Online Payment,Address_330,0544022800
8898,7593,David Davis,2047-05-12,38,37,Cancelled,Credit Card,Address_372,7271444729
8899,8942,Emily Smith,2047-05-13,58,17,Cancelled,Cash,Address_825,1925097244
8900,7017,Emily Miller,2047-05-14,97,8,Pending,Cash,Address_300,5965984836
8901,9404,William Davis,2047-05-15,14,14,Cancelled,Cash,Address_35,5215626345
8902,3253,Daniel Davis,2047-05-16,59,24,Cancelled,Cash,Address_644,8112861503
8903,3140,Daniel Wilson,2047-05-17,17,2,Cancelled,Online Payment,Address_713,5619477481
8904,7857,David Doe,2047-05-18,64,35,Cancelled,Cash,Address_571,7884845321
8905,6258,John Brown,2047-05-19,73,41,Pending,Online Payment,Address_33,0284151143
8906,6360,Jane Johnson,2047-05-20,10,23,Cancelled,Credit Card,Address_225,9524302833
8907,9047,Emily Miller,2047-05-21,5,32,Delivered,Online Payment,Address_791,2637796823
8908,8494,Jane Doe,2047-05-22,14,45,Pending,Cash,Address_394,9778009550
8909,5108,David Miller,2047-05-23,4,26,Cancelled,Credit Card,Address_612,7687605843
8910,8795,David Moore,2047-05-24,37,13,Cancelled,Online Payment,Address_730,3936254861
8911,4136,John Johnson,2047-05-25,13,33,Delivered,Credit Card,Address_606,4267130919
8912,1303,Emily Davis,2047-05-26,69,24,Pending,Cash,Address_856,3439080905
8913,7889,Sarah Miller,2047-05-27,20,16,Delivered,Online Payment,Address_108,2239471704
8914,6192,Jane Johnson,2047-05-28,79,23,Cancelled,Cash,Address_3,7539604533
8915,8759,Sarah Davis,2047-05-29,24,50,Cancelled,Cash,Address_850,4486017056
8916,9181,Sarah Smith,2047-05-30,15,21,Delivered,Credit Card,Address_882,9500032266
8917,4925,William Jones,2047-05-31,67,10,Cancelled,Credit Card,Address_86,7837943708
8918,1501,Michael Wilson,2047-06-01,27,5,Pending,Credit Card,Address_468,2449051444
8919,5043,Emily Taylor,2047-06-02,35,25,Cancelled,Cash,Address_62,7144106210
8920,4812,Michael Smith,2047-06-03,1,10,Pending,Credit Card,Address_788,7744733028
8921,5754,Michael Johnson,2047-06-04,81,50,Cancelled,Cash,Address_752,3970799021
8922,9558,William Doe,2047-06-05,78,31,Pending,Cash,Address_347,2927636391
8923,6127,Emily Johnson,2047-06-06,74,27,Delivered,Online Payment,Address_182,4701520645
8924,3617,Daniel Miller,2047-06-07,89,45,Cancelled,Cash,Address_705,9545948938
8925,5968,David Davis,2047-06-08,65,27,Pending,Cash,Address_3,3925207169
8926,8435,Olivia Miller,2047-06-09,86,25,Cancelled,Cash,Address_178,2561734036
8927,5469,Emma Doe,2047-06-10,79,33,Pending,Credit Card,Address_773,4784818238
8928,4421,Daniel Miller,2047-06-11,31,20,Pending,Cash,Address_915,1920923985
8929,3955,Olivia Taylor,2047-06-12,89,8,Delivered,Cash,Address_716,9948971687
8930,6201,Daniel Wilson,2047-06-13,89,3,Cancelled,Online Payment,Address_985,2085415983
8931,8320,Sarah Jones,2047-06-14,45,50,Delivered,Online Payment,Address_129,9861416632
8932,3634,Emily Johnson,2047-06-15,30,33,Cancelled,Credit Card,Address_27,6245171081
8933,8561,Daniel Johnson,2047-06-16,55,20,Delivered,Cash,Address_794,0051882955
8934,2014,Emily Brown,2047-06-17,7,21,Cancelled,Online Payment,Address_780,0687166157
8935,7610,Emma Jones,2047-06-18,54,21,Cancelled,Cash,Address_677,7420912806
8936,4078,Sarah Wilson,2047-06-19,97,41,Pending,Online Payment,Address_131,1476849578
8937,4552,David Davis,2047-06-20,1,11,Delivered,Credit Card,Address_993,6403808899
8938,9114,Emma Miller,2047-06-21,25,8,Pending,Online Payment,Address_164,7816469549
8939,2245,David Davis,2047-06-22,85,13,Pending,Cash,Address_19,3867394199
8940,6909,Emma Doe,2047-06-23,40,38,Delivered,Online Payment,Address_210,2499371833
8941,9028,Emily Smith,2047-06-24,62,22,Cancelled,Online Payment,Address_423,4252914227
8942,9250,Daniel Moore,2047-06-25,17,15,Pending,Credit Card,Address_666,5497775981
8943,2274,Olivia Miller,2047-06-26,33,29,Pending,Credit Card,Address_322,2118072115
8944,4328,William Doe,2047-06-27,14,48,Cancelled,Online Payment,Address_750,9448572005
8945,2822,Daniel Wilson,2047-06-28,95,12,Delivered,Credit Card,Address_16,9416937761
8946,4687,Daniel Miller,2047-06-29,20,18,Pending,Cash,Address_994,3509509262
8947,9765,Emily Davis,2047-06-30,84,31,Cancelled,Online Payment,Address_256,4521487881
8948,8149,Emma Jones,2047-07-01,83,34,Delivered,Credit Card,Address_422,9574206276
8949,7270,Jane Taylor,2047-07-02,94,47,Cancelled,Cash,Address_760,1805086451
8950,6451,Olivia Davis,2047-07-03,54,37,Pending,Online Payment,Address_529,0985121151
